2010-08-17,0
2010-08-20,0.07
2010-08-23,0.07
2010-08-26,0.07
2010-08-29,0.06
2010-09-01,0.06
2010-09-04,0.06
2010-09-07,0.06
2010-09-10,0.06
2010-09-13,0.06
2010-09-16,0.15
2010-09-19,0.06
2010-09-22,0.06
2010-09-25,0.06
2010-09-28,0.06
2010-10-01,0.06
2010-10-04,0.06
2010-10-07,0.06
2010-10-10,0.12
2010-10-13,0.1
2010-10-16,0.12
2010-10-19,0.1
2010-10-22,0.11
2010-10-25,0.18
2010-10-28,0.19
2010-10-31,0.19
2010-11-03,0.21
2010-11-06,0.25
2010-11-09,0.36
2010-11-12,0.24
2010-11-15,0.3
2010-11-18,0.28
2010-11-21,0.29
2010-11-24,0.29
2010-11-27,0.29
2010-11-30,0.28
2010-12-03,0.25
2010-12-06,0.23
2010-12-09,0.25
2010-12-12,0.23
2010-12-15,0.23
2010-12-18,0.25
2010-12-21,0.27
2010-12-24,0.25
2010-12-27,0.27
2010-12-30,0.3
2011-01-02,0.3
2011-01-05,0.3
2011-01-08,0.32
2011-01-11,0.33
2011-01-14,0.42
2011-01-17,0.4
2011-01-20,0.35
2011-01-23,0.43
2011-01-26,0.43
2011-01-29,0.45
2011-02-01,0.61
